county_code,district_code,school_code,educational_option,charter,low_grade,high_grade,enrollment,free_meal_count,f_percent,free_and_reduce_count,fr_percent
30,66621,3035409,Traditional,N,9,12,1889,1180,0.641,1363,0.74
30,66621,3035748,Continuation School,N,K,12,308,156,0.582,169,0.631
30,66621,3038098,Traditional,N,9,12,2466,569,0.238,667,0.279
30,66621,6029748,Traditional,N,K,6,601,522,0.886,546,0.927
30,66621,6029755,Traditional,N,K,6,517,349,0.699,396,0.794
30,66621,6029763,Traditional,N,K,6,782,92,0.12,109,0.143
30,66621,6029771,Traditional,N,K,6,354,296,0.836,313,0.884
30,66621,6029789,Traditional,N,K,6,584,413,0.73,479,0.846
30,66621,6029797,Traditional,N,K,6,408,165,0.417,191,0.482
30,66621,6029805,Traditional,N,K,6,554,446,0.824,488,0.902
30,66621,6029821,Traditional,N,K,6,420,345,0.854,370,0.916
30,66621,6029854,Traditional,N,K,5,842,609,0.738,681,0.825
30,66621,6029862,Traditional,N,K,6,798,374,0.469,432,0.541
30,66621,6029870,Traditional,N,K,6,461,229,0.497,261,0.566
30,66621,6029888,Traditional,N,K,6,490,307,0.638,361,0.751
30,66621,6029896,Traditional,N,K,6,410,44,0.107,59,0.144
30,66621,6029912,Traditional,N,K,6,437,313,0.733,354,0.829
30,66621,6029920,Special Education School,N,K,12,60,23,0.397,24,0.414
30,66621,6029938,Traditional,N,K,6,579,86,0.149,108,0.187
30,66621,6029953,Traditional,N,K,6,416,279,0.671,325,0.781
30,66621,6029961,Traditional,N,K,6,600,447,0.759,494,0.839
30,66621,6029979,Traditional,N,K,6,623,67,0.108,81,0.13
30,66621,6029987,Traditional,N,K,6,470,266,0.581,308,0.672
30,66621,6058937,Traditional,N,7,8,1016,320,0.315,373,0.367
30,66621,6058945,Traditional,N,K,8,861,123,0.143,167,0.194
30,66621,6061725,Traditional,N,6,8,701,478,0.682,547,0.78
30,66621,6061733,Traditional,N,6,8,593,438,0.739,491,0.828
30,66621,6071112,Traditional,N,K,6,477,59,0.124,84,0.176
30,66621,6071120,Traditional,N,K,6,556,41,0.074,52,0.094
30,66621,6085328,Traditional,Y,7,8,1031,523,0.507,608,0.59
30,66621,6094874,Traditional,Y,7,8,1152,113,0.098,149,0.129
30,66621,6096333,Traditional,N,K,6,478,52,0.112,61,0.131
30,66621,6097364,Traditional,N,K,6,516,23,0.045,28,0.054
30,66621,6107767,Traditional,N,K,6,483,77,0.159,98,0.203
30,66621,6114565,Traditional,N,K,6,684,49,0.073,53,0.079
30,66621,6116586,Traditional,N,K,6,698,48,0.07,58,0.085
30,66647,1,N/A,N/A,,,14,1,0.083,1,0.083
30,66647,102897,Traditional,N,K,5,632,570,0.918,602,0.969
30,66647,109678,Traditional,N,K,5,505,33,0.068,38,0.079
30,66647,116525,Traditional,N,6,8,638,514,0.806,589,0.923
30,66647,119404,Traditional,N,9,12,1791,143,0.083,184,0.106
30,66647,3030053,Traditional,N,9,12,1732,224,0.138,307,0.189
30,66647,3030483,Alternative School of Choice,N,9,12,73,10,0.145,10,0.145
30,66647,3031929,Traditional,N,9,12,1910,308,0.166,385,0.207
30,66647,3031945,Continuation School,N,9,12,237,110,0.608,120,0.663
30,66647,3038023,Traditional,N,9,12,2797,1247,0.458,1493,0.548
30,66647,6029995,Traditional,N,K,6,566,57,0.108,76,0.144
30,66647,6030001,Traditional,N,K,6,464,87,0.188,110,0.237
30,66647,6030019,Traditional,N,7,8,761,192,0.252,226,0.297
30,66647,6030027,Traditional,N,K,6,519,69,0.133,85,0.164
30,66647,6030035,Traditional,N,K,6,829,75,0.09,88,0.106
30,66647,6030043,Traditional,N,7,8,957,351,0.367,421,0.44
30,66647,6030050,Traditional,N,K,6,489,251,0.537,302,0.647
30,66647,6030076,Traditional,N,K,5,891,665,0.757,761,0.866
30,66647,6030084,Traditional,N,K,6,418,298,0.751,354,0.892
30,66647,6030092,Traditional,N,K,6,476,90,0.197,103,0.226
30,66647,6030100,Traditional,N,K,6,694,116,0.178,140,0.215
30,66647,6030936,Traditional,N,K,5,466,74,0.175,86,0.203
30,66647,6030951,Traditional,N,K,5,438,79,0.187,97,0.23
30,66647,6030969,Traditional,N,6,8,944,126,0.133,154,0.163
30,66647,6068621,Traditional,N,7,8,688,126,0.183,154,0.224
30,66647,6071146,Traditional,N,K,6,908,75,0.087,86,0.1
30,66647,6085633,Traditional,N,K,6,543,441,0.84,486,0.926
30,66647,6085641,Traditional,N,K,6,376,129,0.364,160,0.452
30,66647,6089478,Special Education School,N,K,6,60,12,0.245,13,0.265
30,66647,6095160,Traditional,N,K,5,441,36,0.082,46,0.104
30,66647,6097000,Traditional,N,K,6,553,120,0.217,139,0.251
30,66647,6097018,Traditional,N,K,6,851,518,0.623,580,0.698
30,66647,6106009,Traditional,N,K,8,1359,100,0.075,121,0.091
30,66647,6109102,Traditional,N,K,5,585,55,0.1,65,0.119
30,66647,6119556,Alternative School of Choice,N,K,12,221,14,0.066,15,0.07
30,66670,1,N/A,N/A,,,26,6,0.261,6,0.261
30,66670,101626,Traditional,Y,K,5,433,386,0.891,425,0.982
30,66670,106567,Traditional,Y,9,12,390,257,0.684,322,0.856
30,66670,108365,Traditional,N,9,12,2433,2084,0.878,2110,0.889
30,66670,108373,Traditional,N,K,7,1211,1124,0.934,1133,0.941
30,66670,109066,Traditional,Y,K,8,575,307,0.551,381,0.684
30,66670,114736,Traditional,N,9,12,2622,2382,0.946,2405,0.955
30,66670,116582,Traditional,N,K,5,625,591,0.967,595,0.974
30,66670,132852,Traditional,Y,K,8,126,91,0.722,101,0.802
30,66670,3030475,Continuation School,N,9,12,281,199,0.948,200,0.952
30,66670,3030491,Traditional,N,9,12,1883,1718,0.959,1725,0.963
30,66670,3030608,Alternative School of Choice,N,9,12,336,317,0.946,319,0.952
30,66670,3030723,Traditional,Y,7,12,2096,226,0.11,226,0.11
30,66670,3034998,Continuation School,N,9,12,376,258,0.935,259,0.938
30,66670,3035821,Traditional,N,9,12,1627,1461,0.94,1468,0.944
30,66670,3036357,Traditional,N,9,12,2800,2521,0.957,2529,0.96
30,66670,3036456,Traditional,N,9,12,2241,1959,0.942,1966,0.945
30,66670,6030209,Traditional,N,K,5,506,457,0.927,465,0.943
30,66670,6030217,Traditional,N,K,5,992,906,0.933,917,0.944
30,66670,6030225,Traditional,N,K,5,440,406,0.935,410,0.945
30,66670,6030233,Traditional,N,K,5,571,522,0.93,527,0.939
30,66670,6030241,Traditional,N,K,5,587,545,0.949,549,0.956
30,66670,6030266,Traditional,N,K,5,653,590,0.92,602,0.939
30,66670,6030274,Traditional,N,K,5,409,377,0.933,385,0.953
30,66670,6030282,Traditional,N,K,6,773,595,0.791,605,0.805
30,66670,6030308,Traditional,N,K,5,923,827,0.914,837,0.925
30,66670,6030316,Traditional,N,K,5,927,857,0.94,867,0.951
30,66670,6030324,Traditional,N,K,6,1098,1024,0.948,1045,0.968
30,66670,6030332,Traditional,N,K,5,730,657,0.918,670,0.936
30,66670,6030357,Traditional,N,K,5,439,395,0.902,399,0.911
30,66670,6030365,Traditional,N,K,5,648,610,0.964,616,0.973
30,66670,6030399,Traditional,N,K,5,694,645,0.956,651,0.964
30,66670,6030407,Traditional,N,K,8,1220,917,0.77,944,0.793
30,66670,6030415,Traditional,N,6,8,954,926,0.971,928,0.973
30,66670,6030431,Traditional,N,K,5,881,804,0.934,814,0.945
30,66670,6030449,Traditional,N,K,5,719,658,0.936,666,0.947
30,66670,6058978,Traditional,N,6,8,966,949,0.982,959,0.993
30,66670,6058986,Traditional,N,6,8,1487,1457,0.98,1460,0.982
30,66670,6061741,Traditional,N,6,8,1328,1267,0.954,1272,0.958
30,66670,6061758,Traditional,N,5,8,831,816,0.982,818,0.984
30,66670,6071195,Traditional,N,K,6,587,490,0.857,497,0.869
30,66670,6094684,Traditional,N,5,8,958,914,0.954,918,0.958
30,66670,6095152,Traditional,N,K,5,440,408,0.936,413,0.947
30,66670,6098552,Traditional,N,K,5,1037,761,0.744,802,0.784
30,66670,6099816,Traditional,N,K,5,1055,760,0.734,825,0.797
30,66670,6102826,Traditional,N,6,8,1230,1061,0.863,1084,0.881
30,66670,6102875,Traditional,N,K,5,340,305,0.916,310,0.931
30,66670,6106165,Traditional,N,K,5,460,420,0.933,428,0.951
30,66670,6107692,Traditional,N,K,5,794,743,0.959,748,0.965
30,66670,6108484,Traditional,N,K,5,772,695,0.939,700,0.946
30,66670,6109904,Traditional,N,K,5,620,556,0.921,565,0.935
30,66670,6110175,Traditional,N,K,3,647,585,0.932,596,0.949
30,66670,6110183,Traditional,N,K,5,1198,1118,0.946,1123,0.95
30,66670,6111298,Traditional,N,K,5,501,473,0.957,483,0.978
30,66670,6113377,Traditional,N,K,5,754,705,0.957,713,0.967
30,66670,6114631,Traditional,N,K,5,682,643,0.974,650,0.985
30,66670,6115133,Community Day School,N,7,12,32,29,0.935,29,0.935
30,66670,6115588,Traditional,N,6,8,1350,1325,0.981,1327,0.983
30,66670,6115836,Traditional,N,4,5,283,275,0.972,276,0.975
30,66670,6116917,Traditional,N,K,5,1025,808,0.798,843,0.833
30,66670,6117899,Traditional,N,5,8,1381,1332,0.965,1341,0.971
30,66670,6119127,Traditional,Y,K,6,906,517,0.58,643,0.722
30,66696,1,N/A,N/A,,,8,2,0.25,2,0.25
30,66696,6030456,Traditional,N,K,6,494,217,0.453,271,0.566
30,66696,6030464,Traditional,N,K,6,690,456,0.684,504,0.756
30,66696,6030472,Traditional,N,K,6,531,278,0.537,334,0.645
30,66696,6030506,Traditional,N,K,6,674,422,0.635,504,0.758
30,66746,1,N/A,N/A,,,5,0,0,0,0
30,66746,119925,Traditional,N,K,5,562,200,0.359,262,0.47
30,66746,6030712,Traditional,N,6,8,826,402,0.487,456,0.552
30,66746,6030720,Traditional,N,K,6,651,160,0.25,202,0.316
30,66746,6030738,Traditional,N,K,6,471,369,0.804,411,0.895
30,66746,6030753,Traditional,N,K,5,383,299,0.806,332,0.895
30,66746,6030761,Traditional,N,K,6,530,114,0.219,138,0.265
30,66746,6030787,Traditional,N,K,5,465,292,0.643,349,0.769
30,66746,6030795,Traditional,N,K,6,600,434,0.736,508,0.861
30,66746,6030811,Traditional,N,K,5,633,441,0.721,499,0.815
30,66746,6030829,Traditional,N,K,5,838,532,0.646,636,0.773
30,66746,6030837,Traditional,N,K,6,364,305,0.838,338,0.929
30,66746,6030852,Traditional,N,K,5,312,239,0.802,262,0.879
30,66746,6030860,Traditional,N,K,5,519,392,0.767,449,0.879
30,66746,6030878,Traditional,N,6,8,747,514,0.688,610,0.817
30,66746,6030886,Traditional,N,K,6,393,205,0.522,230,0.585
30,66746,6030928,Traditional,N,6,8,1102,746,0.677,867,0.787
30,73635,1,N/A,N/A,,,30,4,0.154,4,0.154
30,73635,3030061,Traditional,N,9,12,2518,459,0.19,574,0.238
30,73635,3030079,Continuation School,N,9,12,208,60,0.347,70,0.405
30,73635,3030244,Traditional,N,9,12,1608,385,0.246,453,0.29
30,73635,3030392,Traditional,N,9,12,2912,280,0.1,396,0.141
30,73635,3030509,Alternative School of Choice,N,9,12,52,3,0.079,3,0.079
30,73635,3034956,Traditional,N,9,12,2407,343,0.149,451,0.195
30,73635,6030142,Traditional,N,7,8,889,154,0.173,199,0.224
30,73635,6030159,Traditional,N,K,6,371,274,0.739,299,0.806
30,73635,6030175,Traditional,N,K,6,479,299,0.666,347,0.773
30,73635,6030183,Traditional,Y,K,6,1039,522,0.502,608,0.585
30,73635,6030530,Traditional,N,K,6,70,16,0.229,19,0.271
30,73635,6066872,Traditional,N,K,6,681,76,0.112,97,0.142
30,73635,6068639,Traditional,N,K,6,621,161,0.259,194,0.312
30,73635,6071153,Traditional,N,K,6,526,108,0.205,147,0.279
30,73635,6071161,Traditional,N,7,8,966,353,0.365,462,0.478
30,73635,6085336,Traditional,N,K,6,552,32,0.058,35,0.063
30,73635,6085351,Traditional,N,K,6,427,177,0.415,221,0.518
30,73635,6089494,Traditional,N,K,6,441,72,0.164,92,0.209
30,73635,6089502,Traditional,N,K,6,416,168,0.452,218,0.586
30,73635,6089510,Special Education School,N,7,12,112,9,0.321,10,0.357
30,73635,6094668,Traditional,N,K,6,658,179,0.287,205,0.329
30,73635,6094676,Traditional,N,K,6,335,206,0.615,230,0.687
30,73635,6095145,Traditional,N,7,8,1253,280,0.223,345,0.275
30,73635,6096044,Traditional,N,K,6,714,145,0.203,170,0.238
30,73635,6097372,Traditional,N,K,6,627,115,0.183,156,0.249
30,73635,6101059,Traditional,N,K,6,584,146,0.25,173,0.296
30,73635,6106926,Traditional,N,P,6,599,70,0.117,92,0.154
30,73635,6109540,Traditional,N,K,6,761,242,0.334,302,0.417
30,73635,6110845,Traditional,N,K,6,877,237,0.27,292,0.333
30,73635,6110936,Traditional,N,K,6,780,37,0.047,56,0.072
30,73635,6111561,Traditional,N,7,8,1332,167,0.125,205,0.154
30,73635,6112452,Traditional,N,K,6,631,62,0.098,71,0.113
30,73635,6112577,Traditional,N,K,6,1154,113,0.101,135,0.121
30,73635,6114888,Traditional,N,K,6,1076,83,0.077,101,0.094
30,73643,0,N/A,N/A,P,Adult,10,0,0,0,0
30,73643,1,N/A,N/A,,,11,3,0.3,3,0.3
30,73643,102871,Traditional,N,9,12,2847,476,0.171,655,0.235
30,73643,102889,Traditional,N,P,5,936,88,0.094,115,0.123
30,73643,121152,Traditional,N,K,8,1156,90,0.078,129,0.112
30,73643,132563,Alternative School of Choice,N,K,8,42,6,0.143,6,0.143
30,73643,3030590,Alternative School of Choice,N,7,12,22,3,0.158,4,0.211
30,73643,3032109,Traditional,N,9,12,2510,459,0.191,661,0.275
30,73643,3032919,Continuation School,N,9,12,225,125,0.622,153,0.761
30,73643,3037553,Traditional,N,9,12,2287,1186,0.534,1528,0.688
30,73643,6030548,Traditional,N,P,5,640,23,0.036,28,0.044
30,73643,6030555,Traditional,N,P,5,638,467,0.732,549,0.861
30,73643,6030563,Traditional,N,P,5,426,342,0.803,395,0.927
30,73643,6030571,Traditional,N,6,8,949,419,0.442,601,0.633
30,73643,6030589,Traditional,N,6,8,907,538,0.593,660,0.728
30,73643,6030605,Traditional,N,P,5,432,139,0.336,180,0.435
30,73643,6030613,Traditional,N,P,5,350,232,0.663,302,0.863
30,73643,6030621,Traditional,N,6,8,983,136,0.138,206,0.21
30,73643,6030639,Traditional,N,P,5,534,222,0.416,279,0.522
30,73643,6030662,Traditional,N,P,5,590,41,0.071,61,0.106
30,73643,6030670,Traditional,N,P,5,381,260,0.682,305,0.801
30,73643,6030688,Traditional,N,P,5,371,114,0.328,171,0.491
30,73643,6030696,Traditional,N,K,5,618,30,0.049,43,0.07
30,73643,6030704,Traditional,N,P,5,617,273,0.468,365,0.626
30,73643,6066898,Traditional,N,P,5,641,496,0.801,574,0.927
30,73643,6085369,Traditional,N,P,5,572,487,0.851,546,0.955
30,73643,6085377,Traditional,N,6,8,776,646,0.832,738,0.951
30,73643,6113054,Traditional,N,P,5,654,128,0.196,185,0.283
30,73643,6114482,Traditional,N,P,5,560,21,0.041,27,0.052
30,73643,6116305,Traditional,N,6,8,1286,123,0.096,171,0.133
30,73643,6118764,Traditional,N,P,5,381,24,0.063,39,0.102
30,73643,6118772,Traditional,N,P,5,727,62,0.085,86,0.118
30,73650,1,N/A,N/A,,,36,1,0.043,1,0.043
30,73650,116046,Special Education School,N,12,Adult,66,0,0,0,0
30,73650,127472,Traditional,N,7,8,999,100,0.1,141,0.141
30,73650,129155,Traditional,N,K,6,939,84,0.092,116,0.127
30,73650,129296,Traditional,N,K,6,626,16,0.026,30,0.049
30,73650,3030129,Continuation School,N,9,12,92,34,0.453,41,0.547
30,73650,3030152,Traditional,N,9,12,2031,337,0.169,449,0.226
30,73650,3030285,Traditional,N,9,12,2447,294,0.124,429,0.18
30,73650,3030467,Alternative School of Choice,N,K,12,76,5,0.067,6,0.08
30,73650,3030657,Traditional,N,9,12,2240,117,0.053,172,0.078
30,73650,3035102,Traditional,N,9,12,2617,335,0.131,435,0.17
30,73650,6030191,Traditional,N,K,6,548,122,0.228,142,0.266
30,73650,6068647,Traditional,N,K,6,883,86,0.1,110,0.128
30,73650,6071179,Traditional,N,7,8,863,89,0.103,116,0.134
30,73650,6085344,Traditional,N,K,6,1110,99,0.091,123,0.113
30,73650,6089429,Traditional,N,K,6,748,219,0.298,273,0.371
30,73650,6089437,Traditional,N,K,6,773,74,0.096,94,0.122
30,73650,6089445,Traditional,N,K,6,496,78,0.157,101,0.204
30,73650,6094718,Traditional,N,K,8,947,24,0.025,36,0.038
30,73650,6095137,Traditional,N,7,8,642,79,0.123,107,0.167
30,73650,6096184,Traditional,N,K,6,656,85,0.133,112,0.175
30,73650,6096192,Traditional,N,K,6,1031,64,0.062,98,0.095
30,73650,6096200,Traditional,N,K,6,588,31,0.053,59,0.101
30,73650,6097042,Traditional,N,K,6,488,19,0.039,22,0.045
30,73650,6098511,Traditional,N,7,8,656,61,0.093,89,0.136
30,73650,6098529,Traditional,N,K,6,625,52,0.087,64,0.107
30,73650,6100317,Traditional,N,K,6,621,68,0.112,84,0.138
30,73650,6100838,Traditional,N,K,6,847,67,0.081,91,0.11
30,73650,6100861,Traditional,N,K,6,697,134,0.193,151,0.217
30,73650,6100879,Traditional,N,7,8,853,99,0.116,123,0.144
30,73650,6102719,Traditional,N,K,6,579,62,0.107,88,0.152
30,73650,6106850,Traditional,N,K,6,706,77,0.109,104,0.147
30,73650,6107502,Traditional,N,K,6,669,87,0.134,124,0.191
30,73650,6108799,Traditional,N,K,6,798,73,0.093,100,0.127
30,73650,6111876,Traditional,N,7,8,706,151,0.214,207,0.293
30,73650,6115455,Traditional,N,K,6,801,36,0.045,51,0.064
30,73650,6115786,Traditional,N,K,8,940,55,0.059,96,0.103
30,73650,6120141,Traditional,N,K,6,879,95,0.108,117,0.133
30,73924,1,N/A,N/A,,,9,0,0,0,0
30,73924,3033917,Traditional,N,9,12,3336,294,0.09,394,0.121
30,73924,6029045,Traditional,N,K,5,702,39,0.056,47,0.068
30,73924,6029052,Traditional,N,K,5,685,27,0.04,30,0.045
30,73924,6029060,Traditional,N,K,5,697,118,0.172,166,0.242
30,73924,6029078,Traditional,N,K,5,658,67,0.103,94,0.144
30,73924,6029086,Traditional,N,K,5,648,61,0.096,77,0.121
30,73924,6030514,Traditional,N,K,5,840,60,0.073,86,0.105
30,73924,6058853,Traditional,N,6,8,1130,111,0.098,151,0.134
30,73924,6058879,Traditional,N,6,8,1243,121,0.097,167,0.134
30,76893,130765,Traditional,Y,6,12,144,65,0.455,88,0.615
31,10314,113399,Special Education School,N,K,12,20,12,0.632,13,0.684
31,10314,119214,Traditional,Y,K,12,239,69,0.304,85,0.374
31,10314,126904,County Community School,Y,K,12,250,54,0.221,63,0.258
31,10314,3130101,Juvenile Court School,N,K,12,18,16,1,16,1
31,10314,3130259,County Community School,N,K,12,35,30,1,30,1
31,10314,6069322,Special Education School,N,K,12,117,5,0.053,5,0.053
31,66761,6031009,Traditional,Y,K,8,556,106,0.193,142,0.259
31,66779,6031017,Traditional,N,K,8,92,34,0.37,40,0.435
31,66787,1,N/A,N/A,,,2,0,0,0,0
31,66787,126664,Traditional,Y,K,5,114,43,0.387,52,0.468
31,66787,6031033,Traditional,Y,6,8,664,258,0.389,305,0.459
31,66787,6031058,Traditional,N,K,5,299,236,0.84,254,0.904
31,66787,6109680,Traditional,N,K,5,475,183,0.4,199,0.434
31,66787,6112700,Traditional,N,K,5,488,225,0.475,264,0.557
31,66795,6031066,Traditional,N,K,8,327,122,0.378,148,0.458
31,66803,1,N/A,N/A,,,9,1,0.125,1,0.125
31,66803,111104,Traditional,N,K,5,571,290,0.508,385,0.674
31,66803,129080,Traditional,N,K,8,724,171,0.236,238,0.329
31,66803,6108963,Traditional,N,K,5,517,92,0.178,120,0.232
31,66803,6109862,Traditional,N,K,5,863,296,0.357,407,0.491
31,66803,6112072,Traditional,N,6,8,1000,338,0.338,535,0.535
31,66803,6112403,Traditional,N,K,5,554,66,0.119,89,0.161
31,66803,6115596,Traditional,N,K,5,515,148,0.287,215,0.417
31,66803,6115604,Traditional,N,6,8,1099,175,0.159,230,0.209
31,66803,6119887,Traditional,N,K,5,842,160,0.196,200,0.245
31,66829,1,N/A,N/A,,,4,1,0.25,1,0.25
31,66829,6031108,Traditional,N,P,3,398,48,0.124,59,0.152
31,66829,6101778,Traditional,N,7,8,369,10,0.027,22,0.06
31,66829,6109029,Traditional,N,P,3,462,19,0.042,30,0.066
31,66829,6111702,Traditional,N,4,6,571,23,0.04,29,0.051
31,66829,6113443,Traditional,N,7,8,492,54,0.11,66,0.134
31,66829,6113971,Traditional,N,P,3,468,55,0.119,71,0.154
31,66829,6116230,Traditional,N,4,6,515,70,0.136,83,0.161
31,66837,6031116,Traditional,N,K,8,399,127,0.328,156,0.403
31,66845,117150,Traditional,Y,K,8,407,4,0.01,4,0.01
31,66845,121418,Traditional,Y,K,12,1235,112,0.092,112,0.092
31,66845,6031124,Traditional,N,K,8,482,40,0.083,51,0.106
31,66845,6031132,Traditional,N,K,8,483,101,0.214,138,0.293
31,66845,6031140,Traditional,N,K,8,488,43,0.09,65,0.137
31,66845,6031165,Traditional,N,K,8,228,47,0.206,70,0.307
31,66845,6031173,Traditional,N,K,8,225,24,0.107,43,0.191
31,66845,6117824,Traditional,N,K,8,479,75,0.157,110,0.23
31,66852,1,N/A,N/A,,,1,0,0,0,0
31,66852,109827,Traditional,Y,K,8,283,28,0.102,42,0.153
31,66852,120105,Traditional,Y,K,8,136,19,0.14,23,0.169
31,66852,121608,Traditional,Y,K,12,431,25,0.058,68,0.158
31,66852,127902,Traditional,Y,7,12,63,11,0.177,14,0.226
31,66852,127928,Traditional,Y,K,8,1047,64,0.063,77,0.075
31,66852,6031157,Traditional,N,K,8,141,43,0.305,52,0.369
31,66886,122531,Traditional,Y,6,8,269,41,0.152,59,0.219
31,66886,6031199,Traditional,N,4,5,157,38,0.242,48,0.306
31,66886,6111694,Traditional,N,K,3,343,100,0.302,120,0.363
31,66894,1,N/A,N/A,,,3,0,0,0,0
31,66894,102293,Traditional,N,9,12,174,46,0.277,55,0.331
31,66894,3130135,Alternative School of Choice,N,9,12,125,20,0.198,24,0.238
31,66894,3131687,Continuation School,N,9,12,100,55,0.671,66,0.805
31,66894,3131851,Traditional,N,9,12,606,140,0.237,183,0.31
31,66894,3132453,Traditional,N,9,12,1715,156,0.094,217,0.131
31,66894,3135704,Traditional,N,9,12,1381,307,0.235,373,0.286
31,66910,1,N/A,N/A,,,13,4,0.308,4,0.308
31,66910,102798,Traditional,N,K,5,483,75,0.159,98,0.207
31,66910,102806,Traditional,N,K,5,524,52,0.102,71,0.139
31,66910,116624,Traditional,N,K,5,724,42,0.058,66,0.091
31,66910,125740,Traditional,N,6,8,482,45,0.093,65,0.135
31,66910,127639,Traditional,N,K,5,527,58,0.118,73,0.149
31,66910,3130234,Traditional,N,K,5,581,56,0.096,86,0.148
31,66910,3130242,Traditional,N,K,5,546,43,0.081,55,0.104
31,66910,6031223,Traditional,N,K,5,388,232,0.615,276,0.732
31,66910,6031231,Traditional,N,K,5,488,185,0.393,216,0.459
31,66910,6031249,Traditional,N,6,8,797,190,0.238,249,0.312
31,66910,6031256,Traditional,N,K,5,317,148,0.476,186,0.598
31,66910,6031280,Traditional,N,K,5,346,214,0.631,245,0.723
31,66910,6106108,Traditional,N,K,5,450,144,0.328,190,0.433
31,66910,6109482,Traditional,N,K,5,433,114,0.275,156,0.376
31,66910,6111959,Traditional,N,K,5,379,62,0.168,74,0.201
31,66910,6111967,Traditional,N,6,8,1113,269,0.242,362,0.325
31,66910,6116099,Traditional,N,K,5,575,99,0.172,142,0.247
31,66910,6117790,Traditional,N,6,8,918,214,0.233,283,0.308
31,66928,116459,Traditional,N,9,12,1832,596,0.333,808,0.451
31,66928,3130119,Alternative School of Choice,N,9,12,159,26,0.198,30,0.229
31,66928,3130176,Traditional,N,9,12,2221,276,0.127,370,0.171
